player_slug,player_name,canonical_name,season_end,war
josepco01,Cory Joseph,cory joseph,2021,1.572537712575746
josepco01,Cory Joseph,cory joseph,2022,1.799029928863713
kabenmf01,Mfiondu Kabengele,mfiondu kabengele,2020,0.252641313284359
kabenmf01,Mfiondu Kabengele,mfiondu kabengele,2021,-0.2416665754342352
kalaige01,Georgios Kalaitzakis,georgios kalaitzakis,2022,-1.11950701472578
kaminfr01,Frank Kaminsky,frank kaminsky,2017,-0.093517945
kaminfr01,Frank Kaminsky,frank kaminsky,2018,1.059363833
kaminfr01,Frank Kaminsky,frank kaminsky,2019,1.077938469
kaminfr01,Frank Kaminsky,frank kaminsky,2020,0.087714298554477
kaminfr01,Frank Kaminsky,frank kaminsky,2021,0.5532748511426641
kaminfr01,Frank Kaminsky,frank kaminsky,2022,0.8715281789533483
kanteen01,Enes Kanter,enes kanter,2017,2.872921326
kanteen01,Enes Kanter,enes kanter,2018,2.520008334
kanteen01,Enes Kanter,enes kanter,2019,3.014779277
kanteen01,Enes Kanter,enes kanter,2020,2.59696792308589
kanteen01,Enes Kanter,enes kanter,2021,2.167281911766112
kanteen01,Enes Freedom,enes freedom,2022,0.8840873219474062
kellyry01,Ryan Kelly,ryan kelly,2017,-0.017850481
kennalu01,Luke Kennard,luke kennard,2018,1.667090835
kennalu01,Luke Kennard,luke kennard,2019,0.541375003
kennalu01,Luke Kennard,luke kennard,2020,1.02796221108641
kennalu01,Luke Kennard,luke kennard,2021,-0.2592452418777794
kennalu01,Luke Kennard,luke kennard,2022,3.529662023109957
keybr01,Braxton Key,braxton key,2022,0.5638381097001908
kiddgmi01,Michael Kidd-Gilchrist,michael kidd gilchrist,2017,5.586527961
kiddgmi01,Michael Kidd-Gilchrist,michael kidd gilchrist,2018,3.882402812
kiddgmi01,Michael Kidd-Gilchrist,michael kidd gilchrist,2019,2.178346887
kiddgmi01,Michael Kidd-Gilchrist,michael kidd gilchrist,2020,-0.283823753279284
kiddst01,Stanton Kidd,stanton kidd,2020,-0.04268105161505
kilpase01,Sean Kilpatrick,sean kilpatrick,2017,0.473653998
kilpase01,Sean Kilpatrick,sean kilpatrick,2018,-1.136277205
kingge03,George King,george king,2019,-0.058620269
kingge03,George King,george king,2022,-0.1841205889301276
kinglo02,Louis King,louis king,2020,0.048744937743512
kinglo02,Louis King,louis king,2021,0.4435087619719625
kinglo02,Louis King,louis king,2022,0.0495265990687356
kispeco01,Corey Kispert,corey kispert,2022,0.650804965110327
klebima01,Maxi Kleber,maxi kleber,2018,1.329262298
klebima01,Maxi Kleber,maxi kleber,2019,3.479284187
klebima01,Maxi Kleber,maxi kleber,2020,2.0538010369245
klebima01,Maxi Kleber,maxi kleber,2021,1.761544222275784
klebima01,Maxi Kleber,maxi kleber,2022,2.757446820284628
knighbr03,Brandon Knight,brandon knight,2017,-0.69822651
knighbr03,Brandon Knight,brandon knight,2019,-0.400543037
knighbr03,Brandon Knight,brandon knight,2020,-0.666930833800887
knighbr03,Brandon Knight,brandon knight,2022,0.0369386048755253
knighna01,Nathan Knight,nathan knight,2021,0.3543763069193093
knighna01,Nathan Knight,nathan knight,2022,0.5250543676762844
knoxke01,Kevin Knox,kevin knox,2019,-5.964008939
knoxke01,Kevin Knox II,kevin knox,2020,-1.49106094909675
knoxke01,Kevin Knox II,kevin knox,2021,-0.1235966984063745
knoxke01,Kevin Knox II,kevin knox,2022,-0.5486192467525658
konchjo01,John Konchar,john konchar,2020,0.723142230843481
konchjo01,John Konchar,john konchar,2021,1.494509870828196
konchjo01,John Konchar,john konchar,2022,2.448594730357599
korkmfu01,Furkan Korkmaz,furkan korkmaz,2018,-0.335856715
korkmfu01,Furkan Korkmaz,furkan korkmaz,2019,1.397523451
korkmfu01,Furkan Korkmaz,furkan korkmaz,2020,2.53656515336152
korkmfu01,Furkan Korkmaz,furkan korkmaz,2021,3.181670861991118
korkmfu01,Furkan Korkmaz,furkan korkmaz,2022,0.5442709202946169
kornelu01,Luke Kornet,luke kornet,2018,0.153446513
kornelu01,Luke Kornet,luke kornet,2019,1.874729344
kornelu01,Luke Kornet,luke kornet,2020,-0.853990104421206
kornelu01,Luke Kornet,luke kornet,2021,0.4714525921831265
kornelu01,Luke Kornet,luke kornet,2022,0.4412644760472037
korveky01,Kyle Korver,kyle korver,2017,0.021519844
korveky01,Kyle Korver,kyle korver,2018,5.147716465
korveky01,Kyle Korver,kyle korver,2019,0.971542936
korveky01,Kyle Korver,kyle korver,2020,1.62526875469101
koufoko01,Kosta Koufos,kosta koufos,2017,1.384041955
koufoko01,Kosta Koufos,kosta koufos,2018,1.092096764
koufoko01,Kosta Koufos,kosta koufos,2019,-0.285407632
krejcvi01,Vit Krejci,vit krejci,2022,-1.08804331707199
kulboar01,Arnoldas Kulboka,arnoldas kulboka,2022,-0.099222132361392
kuminjo01,Jonathan Kuminga,jonathan kuminga,2022,-1.310753075617688
kurucro01,Rodions Kurucs,rodions kurucs,2019,-0.313643475
kurucro01,Rodions Kurucs,rodions kurucs,2020,-0.007113120926615
kurucro01,Rodions Kurucs,rodions kurucs,2021,-0.1456560879640492
kuzmaky01,Kyle Kuzma,kyle kuzma,2018,1.507762313
kuzmaky01,Kyle Kuzma,kyle kuzma,2019,1.749639211
kuzmaky01,Kyle Kuzma,kyle kuzma,2020,0.493515297837403
kuzmaky01,Kyle Kuzma,kyle kuzma,2021,-0.3537507520187492
kuzmaky01,Kyle Kuzma,kyle kuzma,2022,0.4307016062150357
kuzmimi01,Mindaugas Kuzminskas,mindaugas kuzminskas,2017,-0.678609944
kuzmimi01,Mindaugas Kuzminskas,mindaugas kuzminskas,2018,-0.030256429
labissk01,Skal Labissiere,skal labissiere,2017,-0.047808347
labissk01,Skal Labissiere,skal labissiere,2018,-0.032295476
labissk01,Skal Labissiere,skal labissiere,2019,-0.466921347
labissk01,Skal Labissiere,skal labissiere,2020,0.467278577049073
lamban01,Anthony Lamb,anthony lamb,2021,-0.2102668547268598
lamban01,Anthony Lamb,anthony lamb,2022,0.0008322246530909
lambje01,Jeremy Lamb,jeremy lamb,2017,1.871837883
lambje01,Jeremy Lamb,jeremy lamb,2018,4.723255888
lambje01,Jeremy Lamb,jeremy lamb,2019,6.196108575
lambje01,Jeremy Lamb,jeremy lamb,2020,2.30544504466391
lambje01,Jeremy Lamb,jeremy lamb,2021,2.004754515577349
lambje01,Jeremy Lamb,jeremy lamb,2022,1.275457861374799
landajo01,Jock Landale,jock landale,2022,0.2105635100041642
langfro01,Romeo Langford,romeo langford,2020,0.538248587003225
langfro01,Romeo Langford,romeo langford,2021,0.5481447575841037
langfro01,Romeo Langford,romeo langford,2022,0.4592611550415217
laproni01,Nicolas Laprovittola,nicolas laprovittola,2017,-0.134470929
larkish01,Shane Larkin,shane larkin,2018,1.239758039
lauvejo01,Joffrey Lauvergne,joffrey lauvergne,2017,-0.232933484
lauvejo01,Joffrey Lauvergne,joffrey lauvergne,2018,-1.274818547
lavinza01,Zach LaVine,zach lavine,2017,1.129927064
lavinza01,Zach LaVine,zach lavine,2018,-0.065727053
lavinza01,Zach LaVine,zach lavine,2019,1.924199163
lavinza01,Zach LaVine,zach lavine,2020,2.78113366150812
lavinza01,Zach LaVine,zach lavine,2021,5.321057903749348
lavinza01,Zach LaVine,zach lavine,2022,3.588639255489834
lawsoty01,Ty Lawson,ty lawson,2017,1.935776847
lawsoty01,Ty Lawson,ty lawson,2018,0.286532388
lawvi01,Vic Law,vic law,2020,-0.116931760993907
laymaja01,Jake Layman,jake layman,2017,-0.679416453
laymaja01,Jake Layman,jake layman,2018,-0.297359963
laymaja01,Jake Layman,jake layman,2019,0.731847583
laymaja01,Jake Layman,jake layman,2020,0.147155397168263
laymaja01,Jake Layman,jake layman,2021,-0.1570789903802191
laymaja01,Jake Layman,jake layman,2022,-0.0888938414980108
leaftj01,TJ Leaf,tj leaf,2018,-0.61349088
leaftj01,TJ Leaf,tj leaf,2019,1.436550808
leaftj01,TJ Leaf,tj leaf,2020,0.415267873977834
leaftj01,T.J. Leaf,tj leaf,2021,0.108484625299278
lecquja01,Jalen Lecque,jalen lecque,2020,-0.063637270256027
lecquja01,Jalen Lecque,jalen lecque,2021,0.0510184677656485
leeco01,Courtney Lee,courtney lee,2017,1.717435525
leeco01,Courtney Lee,courtney lee,2018,1.68727278
leeco01,Courtney Lee,courtney lee,2019,0.411071415
leeco01,Courtney Lee,courtney lee,2020,0.234129005468506
leeda02,David Lee,david lee,2017,4.473240889
leeda03,Damion Lee,damion lee,2018,0.833489717
leeda03,Damion Lee,damion lee,2019,0.147267816
leeda03,Damion Lee,damion lee,2020,2.21791999721649
leeda03,Damion Lee,damion lee,2021,2.123943025921283
leeda03,Damion Lee,damion lee,2022,0.3284589866470955
leesa01,Saben Lee,saben lee,2021,-0.5243102585858953
leesa01,Saben Lee,saben lee,2022,0.2801236683157573
lemonwa01,Walter Lemon Jr.,walter lemon,2018,-0.181418135
lemonwa01,Walter Lemon Jr.,walter lemon,2019,0.0439839
lenal01,Alex Len,alex len,2017,0.161402685
lenal01,Alex Len,alex len,2018,0.986185662
lenal01,Alex Len,alex len,2019,1.245722766
lenal01,Alex Len,alex len,2020,1.31637504974447
lenal01,Alex Len,alex len,2021,0.3807817570100223
lenal01,Alex Len,alex len,2022,-0.8309832690232093
leonaka01,Kawhi Leonard,kawhi leonard,2017,17.94142241
leonaka01,Kawhi Leonard,kawhi leonard,2018,0.965839777
leonaka01,Kawhi Leonard,kawhi leonard,2019,14.47116267
leonaka01,Kawhi Leonard,kawhi leonard,2020,14.9105113080045
leonaka01,Kawhi Leonard,kawhi leonard,2021,11.8839318238362
leoname01,Meyers Leonard,meyers leonard,2017,-1.319846622
leoname01,Meyers Leonard,meyers leonard,2018,-0.169079625
leoname01,Meyers Leonard,meyers leonard,2019,-0.730952261
leoname01,Meyers Leonard,meyers leonard,2020,0.278707897420867
leoname01,Meyers Leonard,meyers leonard,2021,-0.0896786736366091
leuerjo01,Jon Leuer,jon leuer,2017,1.838713581
leuerjo01,Jon Leuer,jon leuer,2018,-0.33935272
leuerjo01,Jon Leuer,jon leuer,2019,-0.695491002
leverca01,Caris LeVert,caris levert,2017,0.989537449
leverca01,Caris LeVert,caris levert,2018,1.764874792
leverca01,Caris LeVert,caris levert,2019,3.2377486
leverca01,Caris LeVert,caris levert,2020,3.00392518948992
leverca01,Caris LeVert,caris levert,2021,1.989748442710934
leverca01,Caris LeVert,caris levert,2022,1.70618065419993
lewiski01,Kira Lewis Jr.,kira lewis,2021,0.4265084446339593
lewiski01,Kira Lewis Jr.,kira lewis,2022,-0.2318876611971423
lewissc01,Scottie Lewis,scottie lewis,2022,0.0186683479642079
liggide01,DeAndre Liggins,deandre liggins,2017,0.429620677
liggide01,DeAndre Liggins,deandre liggins,2018,-1.045484576
lillada01,Damian Lillard,damian lillard,2017,8.966363667
lillada01,Damian Lillard,damian lillard,2018,12.80760241
lillada01,Damian Lillard,damian lillard,2019,15.00745276
lillada01,Damian Lillard,damian lillard,2020,12.3019275046848
lillada01,Damian Lillard,damian lillard,2021,12.30673553085387
lillada01,Damian Lillard,damian lillard,2022,2.866409561119356
linje01,Jeremy Lin,jeremy lin,2017,3.199353837
linje01,Jeremy Lin,jeremy lin,2018,-0.085254751
linje01,Jeremy Lin,jeremy lin,2019,1.381790206
littlna01,Nassir Little,nassir little,2020,-0.131669204859503
littlna01,Nassir Little,nassir little,2021,-0.5999159337713678
littlna01,Nassir Little,nassir little,2022,2.249052743259837
liveris01,Isaiah Livers,isaiah livers,2022,0.193606672906283
livinsh01,Shaun Livingston,shaun livingston,2017,-0.059953838
livinsh01,Shaun Livingston,shaun livingston,2018,0.356816437
livinsh01,Shaun Livingston,shaun livingston,2019,0.327314611
loftoza01,Zach Lofton,zach lofton,2019,-0.001840472
longsh01,Shawn Long,shawn long,2017,0.510164907
looneke01,Kevon Looney,kevon looney,2017,0.312932396
looneke01,Kevon Looney,kevon looney,2018,4.076902248
looneke01,Kevon Looney,kevon looney,2019,5.98262442
looneke01,Kevon Looney,kevon looney,2020,-0.252863841597962
looneke01,Kevon Looney,kevon looney,2021,2.150976215097672
looneke01,Kevon Looney,kevon looney,2022,5.703890427443824
lopezbr01,Brook Lopez,brook lopez,2017,3.24318167
lopezbr01,Brook Lopez,brook lopez,2018,1.943187572
lopezbr01,Brook Lopez,brook lopez,2019,5.568199471
lopezbr01,Brook Lopez,brook lopez,2020,5.07591085694209
lopezbr01,Brook Lopez,brook lopez,2021,5.605922501336428
lopezbr01,Brook Lopez,brook lopez,2022,1.202164793779381
lopezro01,Robin Lopez,robin lopez,2017,2.192643197
lopezro01,Robin Lopez,robin lopez,2018,-1.278927566
lopezro01,Robin Lopez,robin lopez,2019,0.58618141
lopezro01,Robin Lopez,robin lopez,2020,-0.091158706144297
lopezro01,Robin Lopez,robin lopez,2021,1.14040445850046
lopezro01,Robin Lopez,robin lopez,2022,-0.6382992059049635
louzama01,Didi Louzada,didi louzada,2021,-0.3582718446332587
louzama01,Didi Louzada,didi louzada,2022,-0.4420242282781668
loveke01,Kevin Love,kevin love,2017,9.536085206
loveke01,Kevin Love,kevin love,2018,4.892562897
loveke01,Kevin Love,kevin love,2019,1.887343404
loveke01,Kevin Love,kevin love,2020,2.4812380281858
loveke01,Kevin Love,kevin love,2021,-0.0564353191564099
loveke01,Kevin Love,kevin love,2022,4.3130177680766
lowryky01,Kyle Lowry,kyle lowry,2017,11.2625947
lowryky01,Kyle Lowry,kyle lowry,2018,12.01677693
lowryky01,Kyle Lowry,kyle lowry,2019,13.54742501
lowryky01,Kyle Lowry,kyle lowry,2020,9.91855486842377
lowryky01,Kyle Lowry,kyle lowry,2021,3.279187402987535
lowryky01,Kyle Lowry,kyle lowry,2022,6.933985208646288
loydjo01,Jordan Loyd,jordan loyd,2019,0.007416708
lucasjo02,John Lucas III,john lucas,2017,0.057059023
lucaska01,Kalin Lucas,kalin lucas,2019,-6.39651e-05
lundbga01,Gabriel Lundberg,gabriel lundberg,2022,0.1031426596088468
luwawti01,Timothe Luwawu-Cabarrot,timothe luwawu cabarrot,2017,0.315932017
luwawti01,Timothe Luwawu-Cabarrot,timothe luwawu cabarrot,2018,-0.155137462
luwawti01,Timothe Luwawu-Cabarrot,timothe luwawu cabarrot,2019,-1.315781781
luwawti01,Timothe Luwawu-Cabarrot,timothe luwawu cabarrot,2020,1.86021700915598
luwawti01,Timothe Luwawu-Cabarrot,timothe luwawu cabarrot,2021,0.1939872791929076
luwawti01,Timothe Luwawu-Cabarrot,timothe luwawu cabarrot,2022,-0.1420006286097391
lydonty01,Tyler Lydon,tyler lydon,2018,-0.013078053
lydonty01,Tyler Lydon,tyler lydon,2019,-0.193663618
lylestr01,Trey Lyles,trey lyles,2017,-0.139250903
lylestr01,Trey Lyles,trey lyles,2018,2.52515009
lylestr01,Trey Lyles,trey lyles,2019,-0.815563158
lylestr01,Trey Lyles,trey lyles,2020,0.337169031644113
lylestr01,Trey Lyles,trey lyles,2021,-0.3131041275663254
lylestr01,Trey Lyles,trey lyles,2022,0.5718301510198179
machasc01,Scott Machado,scott machado,2019,0.214952661
macksh01,Shelvin Mack,shelvin mack,2017,-1.087300111
macksh01,Shelvin Mack,shelvin mack,2018,2.031179847
macksh01,Shelvin Mack,shelvin mack,2019,-1.322597655
maconda01,Daryl Macon,daryl macon,2019,-0.24164335
maconda01,Daryl Macon,daryl macon,2020,-0.005405805549392
macurjp01,J.P. Macura,jp macura,2019,-0.01211795
macurjp01,J.P. Macura,jp macura,2020,0.011003903535331
magetjo01,Josh Magette,josh magette,2018,0.303199003
magetjo01,Josh Magette,josh magette,2020,0.131825625428543
magnawi01,Will Magnay,will magnay,2021,-0.0828962329013951
mahinia01,Ian Mahinmi,ian mahinmi,2017,0.568695854
mahinia01,Ian Mahinmi,ian mahinmi,2018,1.301847377
mahinia01,Ian Mahinmi,ian mahinmi,2019,0.740695913
mahinia01,Ian Mahinmi,ian mahinmi,2020,1.09269969702227
makerth01,Thon Maker,thon maker,2017,0.181091689
makerth01,Thon Maker,thon maker,2018,-2.286167237
makerth01,Thon Maker,thon maker,2019,0.144044502
makerth01,Thon Maker,thon maker,2020,-0.099390174102132
makerth01,Thon Maker,thon maker,2021,0.0030914892850345
maledth01,Theo Maledon,theo maledon,2021,-4.747338074960614
maledth01,Theo Maledon,theo maledon,2022,-0.6667572514632012
mamuksa01,Sandro Mamukelashvili,sandro mamukelashvili,2022,-1.256358789646226
maneka01,Karim Mane,karim mane,2021,-0.3830566195667473
mannini01,Nico Mannion,nico mannion,2021,-0.3496298236778888
mannte01,Terance Mann,terance mann,2020,0.299833199706023
mannte01,Terance Mann,terance mann,2021,3.426780338107338
mannte01,Terance Mann,terance mann,2022,3.818417476505554
manntr01,Tre Mann,tre mann,2022,-0.63752549839661
marjabo01,Boban Marjanovic,boban marjanovic,2017,1.414146625
marjabo01,Boban Marjanovic,boban marjanovic,2018,0.798038779
marjabo01,Boban Marjanovic,boban marjanovic,2019,2.151134883
marjabo01,Boban Marjanovic,boban marjanovic,2020,1.59826129086255
marjabo01,Boban Marjanovic,boban marjanovic,2021,0.3492509087249459
marjabo01,Boban Marjanovic,boban marjanovic,2022,-0.0811718187269417
markkla01,Lauri Markkanen,lauri markkanen,2018,2.706662931
markkla01,Lauri Markkanen,lauri markkanen,2019,2.500888933
markkla01,Lauri Markkanen,lauri markkanen,2020,-0.275543733903338
markkla01,Lauri Markkanen,lauri markkanen,2021,0.8889128497947019
markkla01,Lauri Markkanen,lauri markkanen,2022,3.351907280596418
marshna01,Naji Marshall,naji marshall,2021,0.7549112926646677
marshna01,Naji Marshall,naji marshall,2022,0.8446721818103153
martica02,Caleb Martin,caleb martin,2020,0.925338125829884
martica02,Caleb Martin,caleb martin,2021,0.6573827286711453
martica02,Caleb Martin,caleb martin,2022,3.893537712838759
martico01,Cody Martin,cody martin,2020,2.41244154893053
martico01,Cody Martin,cody martin,2021,1.129612187217947
martico01,Cody Martin,cody martin,2022,3.793804589039835
martija01,Jarell Martin,jarell martin,2017,-0.330251764
martija01,Jarell Martin,jarell martin,2018,-1.302553828
martija01,Jarell Martin,jarell martin,2019,-0.197337329
martije02,Jeremiah Martin,jeremiah martin,2020,0.432539329382869
martije02,Jeremiah Martin,jeremiah martin,2021,-0.2880982293641809
martike03,Kelan Martin,kelan martin,2020,-0.585659600253814
martike03,Kelan Martin,kelan martin,2021,0.4374079653783799
martike03,Kelan Martin,kelan martin,2022,-0.0599997307658223
martike04,Kenyon Martin Jr.,kenyon martin,2021,-0.3057480025693751
martike04,Kenyon Martin Jr.,kenyon martin,2022,-0.2128678510879865
masonfr01,Frank Mason,frank mason,2018,0.458193281
masonfr01,Frank Mason,frank mason,2019,-0.669248713
masonfr01,Frank Mason,frank mason,2020,0.554879726488415
masonfr01,Frank Mason,frank mason,2021,-0.5798920683184908
matenya01,Yante Maten,yante maten,2019,0.123069827
mathega01,Garrison Mathews,garrison mathews,2020,0.863602203668017
mathega01,Garrison Mathews,garrison mathews,2021,1.997843928595173
mathega01,Garrison Mathews,garrison mathews,2022,5.080271235280721
mathida01,Dakota Mathias,dakota mathias,2021,-0.0563421729650483
mathida01,Dakota Mathias,dakota mathias,2022,-0.0491132892483817
mathima01,Mangok Mathiang,mangok mathiang,2018,0.13899105
matthwe02,Wesley Matthews,wesley matthews,2017,4.364513544
matthwe02,Wesley Matthews,wesley matthews,2018,0.617170635
matthwe02,Wesley Matthews,wesley matthews,2019,2.087591147
matthwe02,Wesley Matthews,wesley matthews,2020,3.93253407388043
matthwe02,Wesley Matthews,wesley matthews,2021,1.317814447861301
matthwe02,Wesley Matthews,wesley matthews,2022,3.105203945374999
maxeyty01,Tyrese Maxey,tyrese maxey,2021,0.2342337098080169
maxeyty01,Tyrese Maxey,tyrese maxey,2022,4.017994131544688
mayssk01,Skylar Mays,skylar mays,2021,0.4701836833121421
mayssk01,Skylar Mays,skylar mays,2022,-0.2148772102473042
mbahalu01,Luc Mbah a Moute,luc mbah a moute,2017,4.952944792
mbahalu01,Luc Mbah a Moute,luc mbah a moute,2018,1.715272261
mbahalu01,Luc Mbah a Moute,luc mbah a moute,2019,0.101921072
mbahalu01,Luc Mbah a Moute,luc mbah a moute,2020,-0.095770595722566
mcadoja01,James Michael McAdoo,james michael mcadoo,2017,-0.428590585
mcadoja01,James Michael McAdoo,james michael mcadoo,2018,0.052530743
mcbrimi01,Miles McBride,miles mcbride,2022,0.5306841243993198
mccalta01,Tahjere McCall,tahjere mccall,2019,0.108007988
mccawpa01,Patrick McCaw,patrick mccaw,2017,-0.285146451
mccawpa01,Patrick McCaw,patrick mccaw,2018,-0.935634962
mccawpa01,Patrick McCaw,patrick mccaw,2019,-0.479812502
mccawpa01,Patrick McCaw,patrick mccaw,2020,-0.621566957569338
mccawpa01,Patrick McCaw,patrick mccaw,2021,-0.0852105857235196
mcclesh01,Sheldon Mac,sheldon mac,2017,0.003804261
mccluma01,Mac McClung,mac mcclung,2022,-0.0819408579574198
mccolcj01,CJ McCollum,cj mccollum,2017,7.365709755
mccolcj01,CJ McCollum,cj mccollum,2018,5.953125489
mccolcj01,CJ McCollum,cj mccollum,2019,9.181164186
mccolcj01,CJ McCollum,cj mccollum,2020,4.78654285902548
mccolcj01,CJ McCollum,cj mccollum,2021,6.014968638797363
mccolcj01,CJ McCollum,cj mccollum,2022,6.426310313672358
mccontj01,T.J. McConnell,tj mcconnell,2017,2.13318418
mccontj01,T.J. McConnell,tj mcconnell,2018,3.060007649
mccontj01,T.J. McConnell,tj mcconnell,2019,0.808976581
mccontj01,T.J. McConnell,tj mcconnell,2020,1.61101959268707
mccontj01,T.J. McConnell,tj mcconnell,2021,4.667297729392361
mccontj01,T.J. McConnell,tj mcconnell,2022,1.078814223884985
mccreer01,Erik McCree,erik mccree,2018,-0.054456941
mcculch01,Chris McCullough,chris mccullough,2017,0.065549838
mcculch01,Chris McCullough,chris mccullough,2018,-0.092091933
mcdanja01,Jalen McDaniels,jalen mcdaniels,2020,0.454554196880087
mcdanja01,Jalen McDaniels,jalen mcdaniels,2021,-0.7118305437871093
mcdanja01,Jalen McDaniels,jalen mcdaniels,2022,1.052512717789506
mcdanja02,Jaden McDaniels,jaden mcdaniels,2021,0.0954225165160668
mcdanja02,Jaden McDaniels,jaden mcdaniels,2022,2.430457531113515
mcdankj01,KJ McDaniels,kj mcdaniels,2017,-0.263223505
mcderdo01,Doug McDermott,doug mcdermott,2017,-1.246458389
mcderdo01,Doug McDermott,doug mcdermott,2018,-0.017734263
mcderdo01,Doug McDermott,doug mcdermott,2019,0.487819789
mcderdo01,Doug McDermott,doug mcdermott,2020,0.943537299581593
mcderdo01,Doug McDermott,doug mcdermott,2021,-0.2554440556573532
mcderdo01,Doug McDermott,doug mcdermott,2022,-1.187899740306941
mcderse01,Sean McDermott,sean mcdermott,2021,-0.3220230513333813
mcgeeja01,JaVale McGee,javale mcgee,2017,3.106983448
mcgeeja01,JaVale McGee,javale mcgee,2018,1.552072624
mcgeeja01,JaVale McGee,javale mcgee,2019,1.666922968
mcgeeja01,JaVale McGee,javale mcgee,2020,3.2881387031411
mcgeeja01,JaVale McGee,javale mcgee,2021,0.7696240641484688
mcgeeja01,JaVale McGee,javale mcgee,2022,3.055057154553711
mcgrica01,Cameron McGriff,cameron mcgriff,2022,0.1174094862800079
mcgruro01,Rodney McGruder,rodney mcgruder,2017,0.971934496
mcgruro01,Rodney McGruder,rodney mcgruder,2018,0.288311428
mcgruro01,Rodney McGruder,rodney mcgruder,2019,1.135746424
mcgruro01,Rodney McGruder,rodney mcgruder,2020,-0.876851631289262
mcgruro01,Rodney McGruder,rodney mcgruder,2021,0.4029064725600339
mcgruro01,Rodney McGruder,rodney mcgruder,2022,0.7441820984058369
mckinal01,Alfonzo McKinnie,alfonzo mckinnie,2018,-0.041536327
mckinal01,Alfonzo McKinnie,alfonzo mckinnie,2019,-0.457242156
mckinal01,Alfonzo McKinnie,alfonzo mckinnie,2020,-0.789515390834777
mckinal01,Alfonzo McKinnie,alfonzo mckinnie,2021,0.5069470687833826
mckinal01,Alfonzo McKinnie,alfonzo mckinnie,2022,-0.9079194737308088
mckintr01,Trey McKinney-Jones,trey mckinney jones,2018,-0.003101179
mclauja01,JaQuori McLaughlin,jaquori mclaughlin,2022,-0.0323470263292529
mclaujo01,Jordan McLaughlin,jordan mclaughlin,2020,1.59950917692706
mclaujo01,Jordan McLaughlin,jordan mclaughlin,2021,0.4995717963814096
mclaujo01,Jordan McLaughlin,jordan mclaughlin,2022,1.551209598994426
mclembe01,Ben McLemore,ben mclemore,2017,-0.50292285
mclembe01,Ben McLemore,ben mclemore,2018,-1.122281936
mclembe01,Ben McLemore,ben mclemore,2019,-0.120540111
mclembe01,Ben McLemore,ben mclemore,2020,1.84145599904204
mclembe01,Ben McLemore,ben mclemore,2021,-0.4774359619765084
mclembe01,Ben McLemore,ben mclemore,2022,-1.398517874509892
mcraejo01,Jordan McRae,jordan mcrae,2017,-0.488827452
mcraejo01,Jordan McRae,jordan mcrae,2019,0.506183155
mcraejo01,Jordan McRae,jordan mcrae,2020,0.049161500374828
mcrobjo01,Josh McRoberts,josh mcroberts,2017,-0.67667542
mcrobjo01,Josh McRoberts,josh mcroberts,2018,-0.045452203
meeksjo01,Jodie Meeks,jodie meeks,2017,1.30794813
meeksjo01,Jodie Meeks,jodie meeks,2018,0.240045906
meeksjo01,Jodie Meeks,jodie meeks,2019,-0.233236159
mejrisa01,Salah Mejri,salah mejri,2017,0.390690782
mejrisa01,Salah Mejri,salah mejri,2018,1.287264308
mejrisa01,Salah Mejri,salah mejri,2019,0.081458408
mellini01,Nicolo Melli,nicolo melli,2020,-0.160894391560411
mellini01,Nicolo Melli,nicolo melli,2021,0.230004070665477
meltode01,De'Anthony Melton,deanthony melton,2019,0.306686924
meltode01,De'Anthony Melton,deanthony melton,2020,2.9651880665262
meltode01,De'Anthony Melton,deanthony melton,2021,2.922433738186844
meltode01,De'Anthony Melton,deanthony melton,2022,4.601709626763538
merrisa01,Sam Merrill,sam merrill,2021,0.1012163804600774
merrisa01,Sam Merrill,sam merrill,2022,-0.017751248217276
metuch01,Chimezie Metu,chimezie metu,2019,-0.456977027
metuch01,Chimezie Metu,chimezie metu,2020,-0.115007956736165
metuch01,Chimezie Metu,chimezie metu,2021,-0.6151000172535329
metuch01,Chimezie Metu,chimezie metu,2022,-0.3315932417823356
mickejo01,Jordan Mickey,jordan mickey,2017,-0.540353524
mickejo01,Jordan Mickey,jordan mickey,2018,-0.469396284
middlkh01,Khris Middleton,khris middleton,2017,2.610856247
middlkh01,Khris Middleton,khris middleton,2018,7.640206388
middlkh01,Khris Middleton,khris middleton,2019,8.02799798
middlkh01,Khris Middleton,khris middleton,2020,8.44155366680857
middlkh01,Khris Middleton,khris middleton,2021,8.258290763324602
middlkh01,Khris Middleton,khris middleton,2022,4.606012025805072
mikaer01,Eric Mika,eric mika,2020,0.096831065459976
milescj01,CJ Miles,cj miles,2017,2.720979958
milescj01,CJ Miles,cj miles,2018,2.283404754
milescj01,CJ Miles,cj miles,2019,0.065158107
milescj01,CJ Miles,cj miles,2020,0.357322718932999
milescj01,CJ Miles,cj miles,2022,-0.0650160086888496
milleda01,Darius Miller,darius miller,2018,2.073196977
milleda01,Darius Miller,darius miller,2019,1.189987575
milleda01,Darius Miller,darius miller,2021,0.8308737377446196
millema01,Malcolm Miller,malcolm miller,2018,-0.025583054
millema01,Malcolm Miller,malcolm miller,2019,-0.186318574
millema01,Malcolm Miller,malcolm miller,2020,0.38477607130013
millemi01,Mike Miller,mike miller,2017,-0.245649873
millsel01,Elijah Millsap,elijah millsap,2017,-0.145051001
millspa01,Paul Millsap,paul millsap,2017,7.856568283
