player_slug,player_name,canonical_name,season_end,war,salary
arizatr01,Trevor Ariza,trevor ariza,2018,3.406579318,7420912.0
arizatr01,Trevor Ariza,trevor ariza,2019,0.659834095,15000000.0
arizatr01,Trevor Ariza,trevor ariza,2020,1.77843511076337,12195122.0
arizatr01,Trevor Ariza,trevor ariza,2021,1.84909053161535,15599250.0
arthuda01,Darrell Arthur,darrell arthur,2017,0.192896131,8070175.0
augusdj01,D.J. Augustin,dj augustin,2018,2.384190847,7250000.0
augusdj01,D.J. Augustin,dj augustin,2019,3.20136588,7250000.0
augusdj01,D.J. Augustin,dj augustin,2020,1.29840050908998,7250000.0
augusdj01,D.J. Augustin,dj augustin,2021,0.5072984543892438,8124610.0
avdijde01,Deni Avdija,deni avdija,2021,0.6082298817902728,5446527.0
avdijde01,Deni Avdija,deni avdija,2022,3.914351013351983,5426553.0
aytonde01,Deandre Ayton,deandre ayton,2019,0.50599749,8165160.0
aytonde01,Deandre Ayton,deandre ayton,2020,2.84564218220948,9562920.0
aytonde01,Deandre Ayton,deandre ayton,2021,6.561050286077831,12209094.0
aytonde01,Deandre Ayton,deandre ayton,2022,3.961705015981513,14608080.0
azubuud01,Udoka Azubuike,udoka azubuike,2022,0.14274316679493,2400438.0
babbilu01,Luke Babbitt,luke babbitt,2017,1.321866054,1227286.0
bacondw01,Dwayne Bacon,dwayne bacon,2019,0.122323133,1378242.0
baglema01,Marvin Bagley III,marvin bagley,2021,0.1117922931387676,10923911.0
baglema01,Marvin Bagley III,marvin bagley,2022,1.006485953995794,13080735.0
bakerro01,Ron Baker,ron baker,2017,1.014834125,543471.0
bakerro01,Ron Baker,ron baker,2018,0.747135318,4544000.0
bakerro01,Ron Baker,ron baker,2019,0.068610662,948580.0
baldwwa01,Wade Baldwin IV,wade baldwin,2018,0.238614221,229892.0
ballla01,LaMelo Ball,lamelo ball,2021,2.308454455736256,9554492.0
ballla01,LaMelo Ball,lamelo ball,2022,6.074391027392224,9518775.0
balllo01,Lonzo Ball,lonzo ball,2018,3.040284621,6286560.0
balllo01,Lonzo Ball,lonzo ball,2019,1.776008115,7461960.0
balllo01,Lonzo Ball,lonzo ball,2020,2.25847992560661,8719320.0
balllo01,Lonzo Ball,lonzo ball,2021,4.085533986725798,13410215.0
balllo01,Lonzo Ball,lonzo ball,2022,3.545859532037733,21513442.0
bambamo01,Mo Bamba,mo bamba,2020,1.74457122504705,5697600.0
bambamo01,Mo Bamba,mo bamba,2022,1.136567678060403,8752097.0
banede01,Desmond Bane,desmond bane,2021,1.187107162768468,2359922.0
banede01,Desmond Bane,desmond bane,2022,9.345490071032632,2351039.0
bantoda01,Dalano Banton,dalano banton,2022,0.0827199263159973,1069919.0
barbole01,Leandro Barbosa,leandro barbosa,2017,0.316675595,4000000.0
bareajo01,J.J. Barea,jj barea,2017,2.034798515,4096950.0
bareajo01,J.J. Barea,jj barea,2018,3.600320086,3903900.0
bareajo01,J.J. Barea,jj barea,2019,1.52230274,3710850.0
bareajo01,J.J. Barea,jj barea,2020,0.761038448953537,1620564.0
barneha02,Harrison Barnes,harrison barnes,2017,3.55432082,22116750.0
barneha02,Harrison Barnes,harrison barnes,2018,1.638759333,23112004.0
barneha02,Harrison Barnes,harrison barnes,2019,1.915820103,24107258.0
barneha02,Harrison Barnes,harrison barnes,2020,1.70955395901993,24147727.0
barneha02,Harrison Barnes,harrison barnes,2021,4.177446722173554,27074338.0
barneha02,Harrison Barnes,harrison barnes,2022,2.967496496799782,23455458.0
barnema02,Matt Barnes,matt barnes,2017,0.710132126,242224.0
barnesc01,Scottie Barnes,scottie barnes,2022,5.022354503459047,8418672.0
barrerj01,RJ Barrett,rj barrett,2021,3.725062434379419,10031975.0
barrerj01,RJ Barrett,rj barrett,2022,1.453869685788175,9972248.0
bartowi01,Will Barton,will barton,2017,1.679492457,3533333.0
bartowi01,Will Barton,will barton,2018,4.9405736,3533333.0
bartowi01,Will Barton,will barton,2020,5.12838333634604,12776786.0
bartowi01,Will Barton,will barton,2021,0.8833648760677191,16724363.0
bartowi01,Will Barton,will barton,2022,0.9758200067300596,18067930.0
bassech01,Charles Bassey,charles bassey,2022,0.1681764120768467,1069919.0
basspa01,Paris Bass,paris bass,2022,0.0028556479401273,122979.0
bateske01,Keita Bates-Diop,keita bates diop,2021,0.1672053133885401,547332.0
bateske01,Keita Bates-Diop,keita bates diop,2022,0.5898405207718032,1999575.0
batumni01,Nicolas Batum,nicolas batum,2017,3.99955652,20869566.0
batumni01,Nicolas Batum,nicolas batum,2018,1.792241701,24000000.0
batumni01,Nicolas Batum,nicolas batum,2019,1.977315187,24000000.0
batumni01,Nicolas Batum,nicolas batum,2020,1.17679057597717,25565217.0
batumni01,Nicolas Batum,nicolas batum,2021,7.559357345710374,14146851.0
batumni01,Nicolas Batum,nicolas batum,2022,2.167206316226813,13907389.0
baynear01,Aron Baynes,aron baynes,2017,3.184373182,6500000.0
baynear01,Aron Baynes,aron baynes,2019,2.162920025,5193600.0
baynear01,Aron Baynes,aron baynes,2020,0.896839835115015,5453280.0
bazemke01,Kent Bazemore,kent bazemore,2017,3.130193167,15730338.0
bazemke01,Kent Bazemore,kent bazemore,2018,3.074314934,18089887.0
bazemke01,Kent Bazemore,kent bazemore,2019,0.386742018,18089887.0
bazemke01,Kent Bazemore,kent bazemore,2020,2.19916123099776,19269662.0
bazemke01,Kent Bazemore,kent bazemore,2021,2.355999487761563,2827417.0
bazemke01,Kent Bazemore,kent bazemore,2022,0.7834455873077644,2777011.0
bazleda01,Darius Bazley,darius bazley,2020,0.993664949234565,2284800.0
bealbr01,Bradley Beal,bradley beal,2017,12.8920628,22116750.0
bealbr01,Bradley Beal,bradley beal,2018,9.068290745,25434263.0
bealbr01,Bradley Beal,bradley beal,2019,9.580186206,25434263.0
bealbr01,Bradley Beal,bradley beal,2020,4.65647246031004,27093019.0
bealbr01,Bradley Beal,bradley beal,2021,7.381822409018201,35039541.0
bealbr01,Bradley Beal,bradley beal,2022,3.264921882632839,38996895.0
beaslma01,Malik Beasley,malik beasley,2017,0.454544338,1627320.0
beaslma01,Malik Beasley,malik beasley,2018,0.039685409,1700640.0
beaslma01,Malik Beasley,malik beasley,2019,2.182016556,1773840.0
beaslma01,Malik Beasley,malik beasley,2020,0.569906806803296,2731714.0
beaslma01,Malik Beasley,malik beasley,2021,0.647867725358772,16362023.0
beaslma01,Malik Beasley,malik beasley,2022,1.270844472772599,16757746.0
beaslmi01,Michael Beasley,michael beasley,2017,1.354232442,1403611.0
belinma01,Marco Belinelli,marco belinelli,2017,0.746940013,6333333.0
belinma01,Marco Belinelli,marco belinelli,2019,1.05871397,6153846.0
belljo01,Jordan Bell,jordan bell,2018,2.737399373,1378242.0
belljo01,Jordan Bell,jordan bell,2020,0.26603828281666,1620564.0
bembrde01,DeAndre' Bembry,deandre bembry,2019,0.660856627,1634640.0
bembrde01,DeAndre' Bembry,deandre bembry,2020,0.482098964537348,2603982.0
bembrde01,DeAndre' Bembry,deandre bembry,2021,0.6181622190832794,2117043.0
bembrde01,DeAndre' Bembry,deandre bembry,2022,1.46802937307128,2626116.0
bendedr01,Dragan Bender,dragan bender,2017,0.000227654,4276320.0
bertada01,Davis Bertans,davis bertans,2017,2.071213244,543471.0
bertada01,Davis Bertans,davis bertans,2018,3.151628637,1312611.0
bertada01,Davis Bertans,davis bertans,2019,5.293478957,7000000.0
bertada01,Davis Bertans,davis bertans,2020,4.05153468571122,7000000.0
bertada01,Davis Bertans,davis bertans,2021,2.991803850786688,18280371.0
bertada01,Davis Bertans,davis bertans,2022,0.7655432786681702,18501560.0
beverpa01,Patrick Beverley,patrick beverley,2017,7.724218498,6000000.0
beverpa01,Patrick Beverley,patrick beverley,2018,0.99980189,5513514.0
beverpa01,Patrick Beverley,patrick beverley,2019,6.279318479,5027028.0
beverpa01,Patrick Beverley,patrick beverley,2020,5.60048353433431,12345680.0
beverpa01,Patrick Beverley,patrick beverley,2021,1.607263105845415,16249218.0
beverpa01,Patrick Beverley,patrick beverley,2022,5.435824979259043,16560038.0
beysa01,Saddiq Bey,saddiq bey,2022,0.6284311693347711,3265895.0
birchkh01,Khem Birch,khem birch,2018,1.043290507,1378242.0
birchkh01,Khem Birch,khem birch,2019,2.379425759,1378242.0
birchkh01,Khem Birch,khem birch,2020,0.894859658696873,3000000.0
birchkh01,Khem Birch,khem birch,2021,2.343423026048158,3670087.0
birchkh01,Khem Birch,khem birch,2022,0.426356354467062,7342806.0
bitadgo01,Goga Bitadze,goga bitadze,2021,0.5587065632955112,3604304.0
bitadgo01,Goga Bitadze,goga bitadze,2022,0.2219588698245002,3582827.0
biyombi01,Bismack Biyombo,bismack biyombo,2022,0.2234388003723239,1755581.0
bjeline01,Nemanja Bjelica,nemanja bjelica,2017,2.344086552,3800000.0
bjeline01,Nemanja Bjelica,nemanja bjelica,2018,2.993314755,3949999.0
bjeline01,Nemanja Bjelica,nemanja bjelica,2019,4.542515699,6500000.0
bjeline01,Nemanja Bjelica,nemanja bjelica,2020,4.56125446269718,6825000.0
bjeline01,Nemanja Bjelica,nemanja bjelica,2022,2.186129884753655,2416128.0
blackta01,Tarik Black,tarik black,2017,2.23936778,6191000.0
bledser01,Eric Bledsoe,eric bledsoe,2017,3.997104898,14000000.0
bledser01,Eric Bledsoe,eric bledsoe,2018,9.498613612,15000000.0
bledser01,Eric Bledsoe,eric bledsoe,2019,11.21312726,15000000.0
bledser01,Eric Bledsoe,eric bledsoe,2020,5.33455354593873,15625000.0
bledser01,Eric Bledsoe,eric bledsoe,2021,0.5691020929757342,20565418.0
bledser01,Eric Bledsoe,eric bledsoe,2022,1.785719487486565,20958799.0
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2018,2.012245231,9412280.0
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2019,4.228101939,9000000.0
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2020,3.55185498914367,8529386.0
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2021,6.579731490819591,21936446.0
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2022,4.977680781926486,20814255.0
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2018,3.464803691,10500000.0
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2019,3.833364413,10500000.0
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2020,2.1646218525288,17000000.0
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2021,2.013904747142467,21753642.0
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2022,0.7105667930152528,21623698.0
bogutan01,Andrew Bogut,andrew bogut,2017,0.298903489,242224.0
bogutan01,Andrew Bogut,andrew bogut,2018,0.070751664,1471382.0
bogutan01,Andrew Bogut,andrew bogut,2019,0.264671575,307648.0
boldema01,Marques Bolden,marques bolden,2021,0.0777846539316534,547332.0
bolomjo01,Joel Bolomboy,joel bolomboy,2017,0.216222926,600000.0
bongais01,Isaac Bonga,isaac bonga,2019,0.087515249,1000000.0
bongais01,Isaac Bonga,isaac bonga,2020,2.28638850786772,1416842.0
bongais01,Isaac Bonga,isaac bonga,2021,0.037766592942809,2027733.0
bongais01,Isaac Bonga,isaac bonga,2022,0.0452238228594785,1999575.0
bookede01,Devin Booker,devin booker,2017,2.39459862,2223600.0
bookede01,Devin Booker,devin booker,2018,2.073368145,2319360.0
bookede01,Devin Booker,devin booker,2019,3.865201213,3314365.0
bookede01,Devin Booker,devin booker,2020,5.99112158133923,27285000.0
bookede01,Devin Booker,devin booker,2021,9.051053931645493,35912155.0
bookede01,Devin Booker,devin booker,2022,9.53197864054792,36599093.0
booketr01,Trevor Booker,trevor booker,2017,1.708639976,9250000.0
bouchch01,Chris Boucher,chris boucher,2019,0.043216419,457418.0
bouchch01,Chris Boucher,chris boucher,2020,2.84295828333907,1588231.0
bouchch01,Chris Boucher,chris boucher,2021,3.531541840790191,7921494.0
bouchch01,Chris Boucher,chris boucher,2022,3.476779178116669,8117559.0
bradlav01,Avery Bradley,avery bradley,2017,2.692490511,8269663.0
bradlav01,Avery Bradley,avery bradley,2018,0.412716422,8808989.0
bradlav01,Avery Bradley,avery bradley,2019,0.860110834,12000000.0
bradlav01,Avery Bradley,avery bradley,2020,1.18394563968787,4767000.0
bradlto01,Tony Bradley,tony bradley,2018,0.046968228,1414920.0
bradlto01,Tony Bradley,tony bradley,2019,0.004724878,1679520.0
bradlto01,Tony Bradley,tony bradley,2020,1.9851004665866,1962360.0
bradlto01,Tony Bradley,tony bradley,2021,1.450020501396329,4316678.0
bradlto01,Tony Bradley,tony bradley,2022,1.097633544033695,2069001.0
brantja01,Jarrell Brantley,jarrell brantley,2021,0.0208747060175156,622246.0
brazdig01,Ignas Brazdeikis,ignas brazdeikis,2021,0.0323362089346547,2055097.0
breweco01,Corey Brewer,corey brewer,2017,0.86821355,7612172.0
breweco01,Corey Brewer,corey brewer,2018,2.240380567,7579366.0
breweco01,Corey Brewer,corey brewer,2019,1.098217317,2000000.0
bridgmi01,Mikal Bridges,mikal bridges,2019,3.612177461,3552960.0
bridgmi01,Mikal Bridges,mikal bridges,2020,4.71145228475159,4161000.0
bridgmi01,Mikal Bridges,mikal bridges,2021,8.749575127923784,5312276.0
bridgmi01,Mikal Bridges,mikal bridges,2022,9.382802883350834,6426661.0
bridgmi02,Miles Bridges,miles bridges,2019,0.348838594,3206640.0
bridgmi02,Miles Bridges,miles bridges,2021,3.021381937230871,4794722.0
bridgmi02,Miles Bridges,miles bridges,2022,6.431182834382515,6269130.0
brimaam01,Amida Brimah,amida brimah,2021,0.0070556960996738,149967.0
brissos01,Oshae Brissett,oshae brissett,2021,1.078280603069662,1530058.0
broekry01,Ryan Broekhoff,ryan broekhoff,2019,0.633947212,838464.0
broekry01,Ryan Broekhoff,ryan broekhoff,2020,0.450950648232465,1416852.0
brogdma01,Malcolm Brogdon,malcolm brogdon,2017,4.693845993,925000.0
brogdma01,Malcolm Brogdon,malcolm brogdon,2018,1.912709325,1544951.0
brogdma01,Malcolm Brogdon,malcolm brogdon,2019,6.769914198,1544951.0
brogdma01,Malcolm Brogdon,malcolm brogdon,2020,3.36910284640504,20000000.0
brogdma01,Malcolm Brogdon,malcolm brogdon,2021,2.898764039910493,25226913.0
brogdma01,Malcolm Brogdon,malcolm brogdon,2022,2.727875359084309,25092741.0
brookdi01,Dillon Brooks,dillon brooks,2018,2.116666,815615.0
brookdi01,Dillon Brooks,dillon brooks,2020,1.92860264555036,1618520.0
brookdi01,Dillon Brooks,dillon brooks,2021,4.072346013841128,13893082.0
brookdi01,Dillon Brooks,dillon brooks,2022,3.784399995816959,14107439.0
brookma01,MarShon Brooks,marshon brooks,2018,0.972933437,60283.0
brownbr01,Bruce Brown,bruce brown,2019,1.844722746,838464.0
brownbr01,Bruce Brown,bruce brown,2020,2.36109616274067,1416852.0
brownbr01,Bruce Brown,bruce brown,2021,3.250427829849431,2027733.0
brownbr01,Bruce Brown,bruce brown,2022,3.301152856179081,5476579.0
brownch02,Charlie Brown Jr.,charlie brown,2022,0.2130342336832244,498559.0
brownja02,Jaylen Brown,jaylen brown,2018,6.414517146,4956480.0
brownja02,Jaylen Brown,jaylen brown,2019,1.430802791,5169960.0
brownja02,Jaylen Brown,jaylen brown,2020,6.1417041421751,6534829.0
brownja02,Jaylen Brown,jaylen brown,2021,4.741626730249489,30510084.0
brownja02,Jaylen Brown,jaylen brown,2022,8.905490132342509,30942620.0
brownmo01,Moses Brown,moses brown,2021,0.2587540331725255,1523364.0
brownst02,Sterling Brown,sterling brown,2020,0.437610919140218,1618520.0
brownst02,Sterling Brown,sterling brown,2021,0.3683302260746195,2046005.0
brownst02,Sterling Brown,sterling brown,2022,0.292489091505477,3469042.0
browntr01,Troy Brown Jr.,troy brown,2020,1.22517548663688,3219480.0
browntr01,Troy Brown Jr.,troy brown,2022,0.6451346157406724,5978968.0
brunsja01,Jalen Brunson,jalen brunson,2019,1.760218389,1230000.0
brunsja01,Jalen Brunson,jalen brunson,2020,2.547079346816,1416852.0
brunsja01,Jalen Brunson,jalen brunson,2021,3.741497325474405,2027733.0
brunsja01,Jalen Brunson,jalen brunson,2022,7.788182180376651,2083804.0
bryanth01,Thomas Bryant,thomas bryant,2019,0.979397191,1378242.0
bryanth01,Thomas Bryant,thomas bryant,2020,1.12767507046908,8000000.0
bryanth01,Thomas Bryant,thomas bryant,2021,0.2492045552782584,10155761.0
bullore01,Reggie Bullock,reggie bullock,2017,1.047445189,2255644.0
bullore01,Reggie Bullock,reggie bullock,2018,2.761715946,2500000.0
bullore01,Reggie Bullock,reggie bullock,2019,0.498168681,2500000.0
bullore01,Reggie Bullock,reggie bullock,2020,0.488083226251346,4000000.0
bullore01,Reggie Bullock,reggie bullock,2021,2.385430469081169,5118504.0
bullore01,Reggie Bullock,reggie bullock,2022,3.184023023831464,11026930.0
burketr01,Trey Burke,trey burke,2018,1.893622567,1544951.0
burketr01,Trey Burke,trey burke,2019,2.633266532,1795015.0
burketr01,Trey Burke,trey burke,2020,1.66316134981078,1620564.0
burketr01,Trey Burke,trey burke,2021,0.4895132969564974,3656074.0
burksal01,Alec Burks,alec burks,2017,0.264954934,10154495.0
burksal01,Alec Burks,alec burks,2018,0.94681923,10845506.0
burksal01,Alec Burks,alec burks,2019,0.203662522,11536515.0
burksal01,Alec Burks,alec burks,2020,2.74620713465576,1620564.0
burksal01,Alec Burks,alec burks,2021,3.656493598843491,7312148.0
burksal01,Alec Burks,alec burks,2022,6.171371348002278,11026930.0
burtode02,Deonte Burton,deonte burton,2019,0.116471547,151587.0
butleja02,Jared Butler,jared butler,2022,0.1728662855892363,1069919.0
butleji01,Jimmy Butler,jimmy butler,2017,14.82461084,17552209.0
butleji01,Jimmy Butler,jimmy butler,2018,12.73994626,19301070.0
butleji01,Jimmy Butler,jimmy butler,2019,11.13844142,20445779.0
butleji01,Jimmy Butler,jimmy butler,2020,11.8023759033937,32742000.0
butleji01,Jimmy Butler,jimmy butler,2021,8.574747277491971,41897515.0
butleji01,Jimmy Butler,jimmy butler,2022,11.58011596876057,41647244.0
buyckdw01,Dwight Buycks,dwight buycks,2018,0.133314396,1600520.0
cabocbr01,Bruno Caboclo,bruno caboclo,2017,0.203573358,1589640.0
cabocbr01,Bruno Caboclo,bruno caboclo,2018,0.100941347,2451225.0
cabocbr01,Bruno Caboclo,bruno caboclo,2019,0.681453507,522151.0
cabocbr01,Bruno Caboclo,bruno caboclo,2020,0.246298492601454,1845301.0
